date,number_kids,guardian_ed,birth_order,gender,word_original,word_standard,cdi_cat,word_validation,subject,addressee,age,age_current,lang,home_lang
10/12/14,2,Some college,1,Female,No,No,Games and Routines,Dada,Person,herself,12,4,English,English
10/13/14,8,College,4,Female,No,No,Games and Routines,Check,Sound Effects,mom,14,12,English,English
10/13/14,3,College,3,Male,No,No,Games and Routines,Mama,Action Word,Me-mom,12,2,English,English
10/13/14,1,Some college,1,Female,No,No,Games and Routines,Check,Food and Drink,Mother,18,7,English,English
10/14/14,2,Graduate degree,10,Female,No,No,Games and Routines,Mama,Animal,to dog,12,13,English,English
10/15/14,1,Some graduate school,1,Male,No,No,Games and Routines,Dada,Action Word,Mom,11,6,English,English
10/16/14,1,Some college,1,Male,No,No,Games and Routines,Mama,Person,Mom,10,2,English,English
10/16/14,1,Some college,1,Female,No,No,Games and Routines,Mama,Person,ME,8,2,English,English
10/13/14,3,College,1,Female,Noise,Noise,N/A,Mama,Action Word,Everyone in the car,12,13,English,English
10/5/14,1,Graduate degree,1,Female,Nose,Nose,Body Parts,Mama,Person,She was repeating what her dad said ,12,2,English,English
10/15/14,3,Graduate degree,2,Male,Num Num,Num Num,Food and Drink,Dada,Food and Drink,mom or dad,8,6,English,English
10/10/14,4,High school,3,Male,Num Nums,Num Num,Food and Drink,Check,Food and Drink,mom,7,1,English,English
9/24/14,2,Some college,1,Male,Ohh,Oh,Games and Routines,Check,Sound Effects,grandpa,9,8,English,English
9/25/14,3,Some college,3,Female,Oh No,Oh No,Games and Routines,Check,Action Word,EVERYONE,6,18,English,English
9/23/14,3,College,2,Male,Ok,Ok,Games and Routines,Check,Action Word,anyone and everyone,24,2,English,English
9/23/14,3,College,3,Female,Ok,Ok,Games and Routines,Check,Action Word,anyone,24,5,English,English
10/9/14,1,High school,1,Female,Ok,Ok,Games and Routines,Check,Action Word,wife,9,2,English,English
10/14/14,1,College,1,Male,Okay,Ok,Games and Routines,Check,Games or Routines,mom,9,0,English,English
9/22/14,3,Some college,1,Female,Oli,Oli,Animals,Check,Animal,Our pet dog Oli,10,8,English,English
10/15/14,2,High school,1,Male,Outside,Outside,Outside Things,Dada,Place,To everyone in the room,24,4,English,English
9/28/14,1,Some high school,1,Female,Over There,Over There,Prepositions and Locations,Check,Animal,She was asnwering her mom.,7,17,English,English
9/24/14,1,College,1,Female,Paceboo,Pacifier,Toys,Dada,Other object,she would say this to me or her mother,9,6,English,English
9/24/14,2,Graduate degree,2,Female,FafaPacifier,Pacifier,Toys,Mama,Other object,Mama,8,2,English,English
10/4/14,2,Some college,1,Female,Fier,Pacifier,Toys,Mama,Other object,To me,8,18,English,English
10/7/14,2,Graduate degree,2,Female,Paci,Pacifier,Toys,Dada,Other object,none,6,17,English,English
9/24/14,4,High school,1,Male,Pam,Pam,People,Dada,Person,Mother's friend Pam,10,18,English,English
9/30/14,2,College,1,Female,Pan,Pan,Small Household Objects,Dada,Other object,Mom,6,17,English,English
9/30/14,2,College,1,Female,Pap,Pap,N/A,Check,Food and Drink,no,8,3,Hindi,English
10/14/14,1,College,1,Male,Pap,Pap,N/A,Dada,Food and Drink,to food,14,3,English,English
10/4/14,1,Some college,1,Female,Park,Park,Outside Things,Dada,Place,Her Mother,4,12,English,English
9/28/14,1,High school,1,Female,Pata,Pata,N/A,Mama,Action Word,mom,9,7,Spanish,English
10/6/14,1,High school,1,Female,Patiti,Patiti,People,Mama,Person,anyone,5,3,English,English
10/15/14,2,College,2,Male,Patrick,Patrick,People,Dada,Person,His brother,18,2,English,English
9/26/14,1,Graduate degree,1,Female,Pee,Pee,N/A,Mama,Food and Drink,food,8,2,English,English
10/1/14,1,College,1,Male,Peek,Peek,Games and Routines,Check,Games or Routines,mother,12,3,English,English
9/24/14,1,College,1,Male,Picture,Picture,Small Household Objects,Check,Other object,Father,16,2,English,English
9/24/14,1,Graduate degree,1,Male,Pitu,Pitu,N/A,Check,Toy,Me,19,2,English,English
9/30/14,4,College,1,Female,Pizza,Pizza,Food and Drink,Dada,Food and Drink,Dad,11,1,English,English
10/6/14,2,College,1,Male,Pizza,Pizza,Food and Drink,Mama,Person,Mom,6,4,English,English
9/23/14,1,Graduate degree,1,Male,Plane,Plane,Vehicles,Mama,Other object,n/a,13,2,English,English
9/23/14,2,College,1,Male,Plane,Plane,Vehicles,Dada,Vehicles,Mom,14,18,English,English
9/28/14,3,College,1,Male,Plane,Plane,Vehicles,Dada,Vehicles,Me,9,12,English,English
10/3/14,2,Some graduate school,2,Male,Plane,Plane,Vehicles,Dada,Vehicles,Mommy and brother,11,2,English,English
10/2/14,2,Some college,1,Male,Patapus,Platypus,Animals,Check,Toy,me (mother),12,16,English,English
9/23/14,2,College,2,Female,Play,Play,Action,Mama,Action Word,mom,11,17,English,English
9/22/14,5,Some college,2,Female,Please,Please,Games and Routines,Dada,Toy,me (mother),10,18,English,English
10/1/14,2,Some college,2,Female,Please,Please,Games and Routines,Dada,Food and Drink,My wife (at the time),8,18,English,English
10/7/14,2,Some college,1,Female,Peez,Please,Games and Routines,Check,Action Word,to whom was around,9,3,English,English
10/11/14,2,Some college,1,Male,Please,Please,Games and Routines,Dada,Action Word,Whoever they wanted something from.,13,11,English,English
10/14/14,2,Some college,1,Male,Please,Please,Games and Routines,Dada,Action Word,mom,12,4,English,English
10/15/14,2,Some college,1,Female,Please,Please,Games and Routines,Mama,Food and Drink,Me,12,5,English,English
9/30/14,2,College,2,Male,Pooh,Pooh,Toys,Mama,Toy,He asked me(mom) for his Pooh Bear,19,15,English,English
9/23/14,1,College,1,Female,Poop,Poop,Action,Check,Other object,No one,5,1,English,English
9/22/14,1,High school,1,Male,Poop,Poop,Action,Dada,Animal,me,6,2,English,English
9/24/14,2,Some college,2,Male,Poop,Poop,Action,Dada,Other object,mom,9,4,English,English
9/24/14,1,High school,1,Male,Poop,Poop,Action,Dada,Other object,myself,9,1,English,English
10/2/14,1,College,1,Male,Poo,Poop,Action,Check,Action Word,Mom,11,2,English,English
10/9/14,2,Graduate degree,2,Female,Poop,Poop,Action,Check,Place,no one,15,14,English,English
10/15/14,1,Some college,1,Female,Poopy,Poop,Action,Check,Other object,herself diaper,9,4,English,English
10/15/14,2,Some college,2,Female,Poop,Poop,Action,Dada,Action Word,Me,20,2,English,English
10/15/14,1,College,1,Male,Pupu,Poop,Action,Check,Other object,To his mother,18,3,Spanish,Spanish
9/23/14,1,College,1,Female,Pop,Pop,Food and Drink,Check,Food and Drink,mother,11,4,English,English
9/25/14,1,Some college,1,Female,Pot,Pot,Small Household Objects,Check,Other object,none,18,3,English,English
9/24/14,1,High school,1,Male,Potato,Potato,Food and Drink,Mama,Food and Drink,Mother,6,13,English,English
9/24/14,1,Some college,1,Male,Pretty Lights,Pretty Lights,Phrase,Check,Other object,Everyone,11,8,English,English
9/24/14,1,College,1,Female,Princess,Princess,Animals,Mama,Animal,the dog,20,8,English,English
9/22/14,1,High school,1,Male,Pupa,Puppy,Animals,Check,Animal,To our black lab puppy,5,2,English,English
9/24/14,2,Some college,1,Male,Puppy,Puppy,Animals,Check,Animal,no one really,13,4,English,English
9/24/14,2,College,1,Male,Pup,Puppy,Animals,Mama,Animal,mon,7,12,English,English
9/24/14,1,Graduate degree,1,Female,Uppy,Puppy,Animals,Mama,Animal,Our new puppy,11,11,English,English
9/24/14,3,Some college,1,Female,Pup,Puppy,Animals,Dada,Animal,Puppy,6,12,English,English
9/25/14,4,Some graduate school,2,Female,Puppy,Puppy,Animals,Mama,Animal,Our dog Duffy,18,12,English,English
9/29/14,2,Some college,2,Male,Pup,Puppy,Animals,Mama,Animal,he said it to anyone including the dog,11,3,English,English
9/29/14,2,College,1,Male,Puppy,Puppy,Animals,Mama,Animal,mother,9,2,English,English
10/1/14,2,High school,2,Female,Puppy,Puppy,Animals,Mama,Animal,our dog,8,4,English,English
10/7/14,1,High school,1,Male,Pup,Puppy,Animals,Dada,Animal,mom,12,4,English,English
10/10/14,2,Some college,1,Female,Puppy,Puppy,Animals,Mama,Animal,Our family dog,9,12,English,English
10/11/14,2,College,2,Female,Puppy,Puppy,Animals,Dada,Animal,myself,18,14,English,English
9/29/14,4,College,1,Female,Quack,Quack,Sound Effects,Check,Animal,toy ducks,8,13,English,English
10/5/14,2,Graduate degree,2,Female,Quack,Quack,Sound Effects,Mama,Animal,Rubber duck,14,8,English,English
9/29/14,4,College,3,Male,Quark,Quark,Sound Effects,Check,Animal,Dog's name,10,5,English,English
10/14/14,1,Some college,1,Male,Rice,Rice,Food and Drink,Check,Food and Drink,me,6,1,English,English
10/3/14,2,Graduate degree,2,Male,Ride,Ride,Action,Check,Games or Routines,Dad,12,9,English,English
10/15/14,2,College,1,Male,Ride,Ride,Action,Dada,Person,Father,10,18,English,English
9/24/14,1,College,1,Male,Stein,Rock,Outside Things,Check,Other object,father,11,12,German,German
10/2/14,2,Some college,2,Male,Rudy,Rudy,Animals,Mama,Animal,my dog,13,10,English,English
10/6/14,1,College,1,Male,Ruff Ruff,Ruff Ruff,Sound Effects,Check,Animal,To his mom ,12,4,English,English
10/3/14,2,Some college,2,Female,Same,Same,Quantifiers,Mama,Person,mother,9,3,English,English
9/22/14,2,Graduate degree,2,Male,Sand,Sand,Outside Things,Check,Games or Routines,Dad,3,15,English,English
9/24/14,2,Some college,2,Female,Arah,Sarah,People,Mama,Person,Her sister Sarah,6,6,English,English
10/6/14,3,Some college,1,Male,Salchicha,Sausage,Food and Drink,Check,Food and Drink,Me,8,18,Spanish,Spanish
10/1/14,2,High school,1,Male,Sega,Sega,N/A,Mama,Person,Mommy,9,10,English,English
9/23/14,5,Some college,3,Male,Shit,Shit,N/A,Check,Action Word,myself an my ex wife,3,18,English,English
9/24/14,1,College,1,Female,Shit,Shit,N/A,Check,Other object,no,10,1,English,English
9/22/14,3,College,2,Female,Shoe,Shoe,Clothing,Mama,Other object,anyone who would listen,6,13,English,English
9/23/14,1,College,1,Female,Shoe,Shoe,Clothing,Check,Other object,mom,5,2,English,English
9/24/14,2,College,1,Female,Shoe,Shoe,Clothing,Mama,Other object,Mother,24,11,English,English
10/1/14,2,Some college,1,Male,Shoe,Shoe,Clothing,Check,Other object,everyone,10,2,English,English
10/7/14,2,College,2,Female,Soo,Shoe,Clothing,Dada,Other object,mom,14,1,English,English
9/22/14,1,College,1,Female,Shoes,Shoe,Clothing,Dada,Person,daddy,8,6,English,English
9/25/14,2,Graduate degree,1,Male,Shoes,Shoe,Clothing,Dada,Other object,Mother,10,5,English,English
9/25/14,2,Graduate degree,1,Male,Shoes,Shoe,Clothing,Dada,Other object,Mother,10,5,English,English
9/30/14,1,College,1,Male,Shoes,Shoe,Clothing,Mama,Other object,nobody,7,3,English,English
10/4/14,2,College,2,Male,Sissy,Sister,People,Dada,Person,Father,14,9,English,English
9/22/14,4,High school,4,Male,Sissy,Sister,People,Dada,Person,his sister,9,18,English,English
9/23/14,3,Graduate degree,3,Female,Sissy,Sister,People,Dada,Person,to either one of her sisters,10,11,English,English
9/30/14,3,High school,1,Female,Sis-Sis,Sister,People,Check,Other object,her sister,12,6,English,English
10/1/14,3,High school,3,Female,Sissy,Sister,People,Mama,Person,her sister,12,3,English,English
10/3/14,2,College,2,Male,Sissy,Sister,People,Mama,Person,his sister,12,5,English,English
10/8/14,2,Some college,2,Male,Sissy,Sister,People,Check,Person,sister,10,9,English,English
10/9/14,4,High school,2,Female,Sister,Sister,People,Mama,Person,sister,11,18,English,English
9/25/14,2,Graduate degree,2,Female,Titter,Sister,People,Dada,Person,her sister (titter was her way of saying sister),12,10,English,English
9/23/14,1,Some college,1,Female,Sit,Sit,Action,Dada,Action Word,Mommy,7,6,English,English
9/23/14,2,College,1,Male,Sit,Sit,Action,Check,Action Word,himself,11,18,English,English
10/10/14,3,College,3,Male,Sit Down,Sit Down,Action,Check,Action Word,himself,14,1,English,English
10/15/14,1,Some college,1,Female,Slinky Dog,Slinky Dog,Animals,Check,Animal,Our pet Dachshund,14,6,English,English
10/12/14,3,College,1,Male,Sock,Sock,Clothing,Check,Other object,no one in particular,8,18,English,English
10/14/14,1,College,1,Female,Zock,Sock,Clothing,Check,Other object,Mother,12,3,English,English
10/1/14,3,Some high school,1,Male,Some,Some,Quantifiers,Check,Food and Drink,everyone with something he wanted,9,12,English,English
10/6/14,1,High school,1,Female,Some,Some,Quantifiers,Mama,Food and Drink,anyone,14,2,English,English
10/6/14,3,College,1,Male,Soul,Soul,N/A,Mama,Games or Routines,preacher,12,12,English,English
10/5/14,1,Graduate degree,1,Female,Spaceship,Spaceship,Toys,Mama,Vehicles,Picture in a book.,10,2,English,English
9/30/14,1,Some graduate school,1,Male,Spoon,Spoon,Small Household Objects,Check,Other object,His mother,12,14,English,English
9/30/14,3,Some college,3,Male,Star,Star,Outside Things,Dada,Games or Routines,Self,5,3,English,English
10/4/14,4,High school,2,Male,Stop,Stop,Action,Mama,Food and Drink,Vanessa,9,13,English,English
10/13/14,8,College,3,Male,Stop,Stop,Action,Check,Action Word,mom,20,15,English,English
10/6/14,3,College,2,Male,Sunny,Sunny,Descriptive,Mama,Person,mother,15,7,English,English
10/7/14,1,Graduate degree,1,Female,Sushi,Sushi,Food and Drink,Dada,Animal,The Dog (named Sushi),10,1,English,English
9/22/14,2,Graduate degree,1,Female,Swing,Swing,Action,Check,Games or Routines,Mom,3,12,English,English
10/5/14,3,Some graduate school,3,Female,Swiper,Swiper,Animals,Check,Animal,Mom & Grandmom,9,8,English,English
9/22/14,2,Some college,2,Male,Taco,Taco,Food and Drink,Check,Food and Drink,mother,6,5,English,English
10/4/14,4,High school,3,Male,Tanlk,Tanlk,N/A,Check,Animal,Mom,10,17,English,English
10/2/14,2,Graduate degree,1,Male,Tata,Tata,People,Check,Person,grand father,6,4,Hindi,Hindi
10/2/14,2,Graduate degree,2,Male,Tata,Tata,People,Check,Person,grand father,6,1,Hindi,Hindi
9/25/14,2,College,2,Female,Teepee,Teepee,Outside Things,Dada,Action Word,Her father,7,15,English,English
9/22/14,1,College,1,Male,Thank You,Thank You,Games and Routines,Dada,Action Word,random,7,18,English,English
9/22/14,2,College,2,Male,Thank You,Thank You,Games and Routines,Mama,Action Word,mom,16,3,English,English
9/22/14,2,Some college,1,Male,Thank You,Thank You,Games and Routines,Check,Action Word,Mother,6,7,English,English
9/24/14,3,Some college,2,Female,Thank You,Thank You,Games and Routines,Check,Games or Routines,mommy,10,18,English,English
9/25/14,1,High school,1,Female,Thank You,Thank You,Games and Routines,Dada,Action Word,me,12,2,English,English
9/28/14,2,Some college,2,Male,Thank You,Thank You,Games and Routines,Dada,Person,myself (mom),9,2,English,English
10/10/14,1,High school,1,Male,Thank You,Thank You,Games and Routines,Mama,Person,Mother,5,18,English,English
9/24/14,2,Some college,2,Male,That,That,Pronouns,Mama,Toy,Dad,9,6,English,English
9/30/14,1,Some college,1,Female,That,That,Pronouns,Dada,Other object,n/a,6,3,English,English
10/1/14,2,Some college,1,Male,That,That,Pronouns,Check,Toy,myself,10,18,English,English
9/30/14,2,Graduate degree,2,Female,Think,Think,Action,Check,Person,me,6,13,English,English
10/15/14,2,High school,2,Female,This,This,Pronouns,Mama,Toy,To Grandmother,24,3,English,English
10/10/14,3,College,1,Female,Tickle,Tickle,Action,Check,Action Word,mom,10,4,English,English
10/10/14,2,Some college,2,Female,Ickle,Tickle,Action,Check,Games or Routines,Me,9,12,English,English
9/29/14,2,Some college,1,Female,Tiger,Tiger,Animals,Mama,Animal,both parents,10,18,English,English
9/24/14,2,High school,2,Female,Titi,Titi,N/A,Mama,Person,mother,6,0,Spanish,Spanish
10/7/14,3,College,2,Male,Titi,Titi,N/A,Mama,Food and Drink,Mom,8,6,Spanish,English
10/5/14,2,Some graduate school,1,Male,Titus,Titus,Animals,Dada,Animal,the dog,18,4,English,English
9/24/14,1,Some college,1,Female,To,To,Prepositions and Locations,Check,Action Word,dad,7,1,English,English
9/23/14,1,Some college,1,Male,Tom,Tom,Animals,Check,Animal,our pet dog,10,1,English,English
9/24/14,1,High school,1,Female,Toy,Toy,Toys,Mama,Sound Effects,me,7,16,English,English
9/29/14,5,High school,4,Female,Toy,Toy,Toys,Mama,Toy,Mother ,13,5,English,English
10/6/14,2,College,2,Female,Toy,Toy,Toys,Check,Toy,me,12,17,English,English
10/9/14,2,Some college,2,Male,Toy,Toy,Toys,Mama,Person,me,15,7,English,English
10/13/14,2,Some high school,2,Male,Toy,Toy,Toys,Check,Toy,i guess a toy,12,3,English,English
10/16/14,1,Some college,1,Male,Toy,Toy,Toys,Mama,Toy,Mom,8,6,English,English
9/25/14,1,Some graduate school,1,Female,Toyota,Toyota,Vehicles,Check,Sound Effects,nobody ,19,2,English,English
10/3/14,1,College,1,Male,Tractor,Tractor,Vehicles,Mama,Vehicles,Mother,15,7,English,English
10/14/14,1,Some college,1,Male,Tractor,Tractor,Vehicles,Check,Vehicles,daddy,10,7,English,English
10/1/14,3,Some college,1,Male,Train,Train,Vehicles,Dada,Person,father,10,6,English,English
10/1/14,2,High school,1,Male,Train,Train,Vehicles,Check,Toy,his toy trains,22,8,English,English
9/22/14,1,Some college,1,Female,Tree,Tree,Outside Things,Dada,Other object,No one,11,2,English,English
9/24/14,1,Some college,1,Male,Truck,Truck,Vehicles,Dada,Toy,aunt,13,3,English,English
9/24/14,2,College,1,Female,Truck,Truck,Vehicles,Check,Vehicles,Dad,8,3,English,English
9/25/14,3,Some college,2,Male,Truck,Truck,Vehicles,Check,Vehicles,EVERYONE,8,18,English,English
9/27/14,3,Some college,1,Male,Truck,Truck,Vehicles,Mama,Toy,a toy,9,13,English,English
10/8/14,2,High school,2,Female,Truck,Truck,Vehicles,Check,Toy,no,18,6,English,English
10/11/14,4,Some college,1,Male,Truck,Truck,Vehicles,Mama,Vehicles,the truck he saw in a commercial,6,15,English,English
10/13/14,2,College,1,Male,Truck,Truck,Vehicles,Check,Vehicles,Dad,12,18,English,English
9/24/14,2,Graduate degree,2,Female,Tuh-Tuh,Tucker,People,Mama,Person,Her brother Tucker,12,2,English,English
9/25/14,1,Some college,1,Male,Turtle,Turtle,Animals,Check,Animal,Me (mom),20,4,English,English
10/14/14,1,High school,1,Male,Tv,Tv,Small Household Objects,Check,Other object,Television,9,18,English,English
9/22/14,1,Graduate degree,1,Male,Uh-Oh,Uh oh,Sound Effects,Check,Action Word,Mother,10,4,English,English
9/22/14,3,High school,3,Male,Uh-Oh,Uh oh,Sound Effects,Dada,Sound Effects,No one,10,1,English,English
9/24/14,1,Some graduate school,1,Male,Uh-Oh,Uh oh,Sound Effects,Mama,Toy,Me,5,3,English,English
9/26/14,1,Some college,1,Male,Uh-Oh,Uh oh,Sound Effects,Dada,Action Word,daddy,8,1,English,English
9/27/14,2,College,1,Female,Uh-Oh,Uh oh,Sound Effects,Mama,Sound Effects,mother,10,3,English,English
10/3/14,4,College,1,Female,Uh-Oh,Uh oh,Sound Effects,Mama,Action Word,no,7,16,English,English
10/5/14,2,High school,1,Male,Uh-Oh,Uh oh,Sound Effects,Check,Action Word,To a situation,8,4,English,English
10/5/14,1,Some college,1,Male,Uh-Oh,Uh oh,Sound Effects,Dada,Games or Routines,NO ONE,11,14,English,English
10/6/14,5,High school,5,Male,Uh-Oh,Uh oh,Sound Effects,Dada,Sound Effects,His father,5,2,English,English
10/11/14,3,High school,2,Female,Uh-Oh,Uh oh,Sound Effects,Dada,Action Word,no one,11,3,English,English
10/13/14,1,College,1,Female,Uh-Oh,Uh oh,Sound Effects,Check,Food and Drink,Me,10,1,English,English
10/15/14,3,College,3,Male,Uh-Oh,Uh oh,Sound Effects,Mama,Sound Effects,not sure,11,5,English,English
10/15/14,3,Graduate degree,3,Male,Uh-Oh,Uh oh,Sound Effects,Dada,Sound Effects,no one,8,3,English,English
9/22/14,2,College,2,Male,Unca,Uncle,People,Mama,Person,his uncle,11,5,English,English
9/24/14,1,High school,1,Female,Uncle,Uncle,People,Dada,Person,UNCLE BIG,8,3,English,English
9/22/14,2,Some college,2,Female,Up,Up,Action,Dada,Action Word,dad,8,7,English,English
9/22/14,1,Some college,1,Female,Up,Up,Action,Mama,Games or Routines,Mom Dad,9,0,English,English
9/22/14,2,College,1,Female,Upup,Up,Action,Check,Action Word,parents and nanny,9,3,English,English
9/22/14,3,Some college,2,Male,Up,Up,Action,Check,Person,mom,8,8,English,English
9/23/14,2,Some college,1,Male,Up,Up,Action,Dada,Action Word,mom and dad,10,6,English,English
9/23/14,1,High school,1,Male,Up,Up,Action,Check,Person,Myself,12,4,English,English
9/24/14,4,College,4,Male,Up,Up,Action,Mama,Action Word,Anyone who would pick him up,9,4,English,English
9/24/14,2,College,1,Female,Up,Up,Action,Mama,Action Word,mom and dad,11,4,English,English
9/24/14,4,Some college,2,Male,Up,Up,Action,Dada,Person,Father,10,15,English,English
9/29/14,1,Some college,1,Female,Up,Up,Action,Dada,Action Word,me,13,4,English,English
9/30/14,2,Some college,2,Female,Up,Up,Action,Mama,Action Word,mom,7,1,English,English
9/30/14,2,College,2,Female,Up,Up,Action,Dada,Action Word,It was addressed to me (her mother.),12,6,English,English
10/5/14,4,Graduate degree,2,Female,Up,Up,Action,Dada,Action Word,Adult,10,3,English,English
10/6/14,2,College,2,Male,Up,Up,Action,Mama,Action Word,Me his mother,13,3,English,English
10/8/14,2,Some college,1,Female,Up,Up,Action,Check,Action Word,me,21,16,English,English
10/9/14,4,High school,3,Female,Up,Up,Action,Mama,Action Word,mom dad grand parents,11,18,English,English
10/10/14,3,College,2,Female,Up,Up,Action,Mama,Action Word,Mom,7,13,English,English
10/13/14,2,Graduate degree,2,Male,Up,Up,Action,Mama,Action Word,everyone,11,1,English,English
10/15/14,3,High school,3,Female,Up,Up,Action,Mama,Action Word,everyone,7,9,English,English
10/10/14,1,College,1,Male,Vroom,Vroom,Sound Effects,Mama,Sound Effects,Me the mom,NA,9,English,English
9/22/14,3,Some college,3,Male,Want,Want,Action,Mama,Toy,Brother,15,7,English,English
9/23/14,1,College,1,Female,Want,Want,Action,Dada,Person,Dad,7,2,English,English
9/24/14,4,College,3,Female,Want,Want,Action,Mama,Action Word,Anyone who would give her what she wanted,9,10,English,English
9/30/14,1,Some college,1,Female,Want,Want,Action,Check,Food and Drink,anyone that had something she wanted,14,3,English,English
10/13/14,3,Some college,3,Female,Agua,Water,Food and Drink,Mama,Other object,mother,16,2,Spanish,English
9/22/14,5,Some college,1,Male,Water,Water,Food and Drink,Dada,Food and Drink,me (mother),8,18,English,English
9/22/14,3,Some college,2,Male,Wawa,Water,Food and Drink,Check,Food and Drink,Pointing to his mom and the fridge for water,10,3,English,English
9/22/14,1,High school,1,Female,Water,Water,Food and Drink,Check,Food and Drink,myself,10,1,English,English
9/22/14,5,Some college,1,Male,Water,Water,Food and Drink,Mama,Food and Drink,n/a,11,10,Spanish,Spanish
9/22/14,5,Some college,3,Female,Water,Water,Food and Drink,Mama,Food and Drink,n/a,9,5,Spanish,Spanish
9/22/14,5,Some college,4,Male,Agua,Water,Food and Drink,Mama,Food and Drink,n/a,11,1,Spanish,Spanish
9/24/14,1,Some college,1,Male,Water,Water,Food and Drink,Dada,Food and Drink,Mother,12,1,English,English
9/30/14,1,Some college,1,Female,Water,Water,Food and Drink,Mama,Food and Drink,me-mom,12,5,English,English
9/30/14,2,High school,1,Female,Water,Water,Food and Drink,Check,Food and Drink,mom,10,14,Spanish,Spanish
10/5/14,4,Some graduate school,1,Female,Wawa,Water,Food and Drink,Mama,Food and Drink,me,18,8,English,English
10/5/14,4,Some graduate school,4,Female,Wawa,Water,Food and Drink,Mama,Other object,me,22,2,English,English
10/5/14,1,Some graduate school,1,Male,Wawa,Water,Food and Drink,Mama,Food and Drink,Mom,7,2,English,English
10/6/14,1,College,1,Male,Wawa,Water,Food and Drink,Dada,Food and Drink,Mother,15,18,English,English
10/13/14,3,Some college,1,Male,Water,Water,Food and Drink,Mama,Person,mother,13,15,English,English
9/23/14,1,College,1,Male,Weewee,Weewee,Action,Dada,Other object,mom,15,7,English,English
9/27/14,3,Graduate degree,1,Female,What,What,Question Words,Dada,Other object,mother and father,11,15,English,English
9/23/14,2,Some college,1,Male,Whassat?,What's That,Phrase,Check,Sound Effects,Dad,15,3,English,English
9/25/14,2,Graduate degree,1,Female,Whoas,Whoa,Sound Effects,Dada,Animal,to horses,10,14,English,English
10/14/14,1,College,1,Female,Woah,Whoah,Sound Effects,Dada,Sound Effects,not to a particualar person,10,2,English,English
10/4/14,2,Some college,1,Female,Woohwooh,Woof,Animals,Check,Animal,The dog,10,4,English,English
9/24/14,2,Some college,2,Female,Woof,Woof,Sound Effects,Check,Animal,mom,10,6,English,English
9/24/14,1,Graduate degree,1,Female,WoofWoof,Woof,Sound Effects,Check,Animal,no one,6,6,English,English
10/1/14,2,College,1,Male,Woof,Woof,Sound Effects,Check,Animal,our pet dog coco,7,8,English,English
10/11/14,1,Some college,1,Female,Woof,Woof,Sound Effects,Check,Animal,dog,9,4,English,English
10/13/14,3,Some college,3,Male,Woof,Woof,Sound Effects,Dada,Animal,to our neighbors dog,11,2,English,English
10/5/14,4,Some graduate school,2,Male,Woofwoof,Woof,Sound Effects,Mama,Animal,everyone,20,6,English,English
10/5/14,1,Some graduate school,1,Female,WoofWoof,Woof,Sound Effects,Mama,Animal,mommy,24,9,English,English
9/22/14,1,Graduate degree,1,Male,Wow,Wow,Sound Effects,Mama,Animal,our pet dog,6,5,English,English
9/23/14,2,High school,2,Male,Wow,Wow,Sound Effects,Check,Sound Effects,none,4,2,English,Mandarin
10/11/14,3,College,1,Male,Wow,Wow,Sound Effects,Check,Action Word,The mother ,14,2,English,English
9/24/14,3,Some college,3,Female,Yaya,Yaya,N/A,Mama,Person,Her sister,7,5,English,English
10/1/14,3,Graduate degree,3,Male,Yaya,Yaya,N/A,Check,Person,his twin sister :),10,4,English,English
10/10/14,1,High school,1,Male,Yaya,Yaya,N/A,Check,Toy,toy,5,3,English,English
10/1/14,3,Some college,2,Female,Yeah,Yeah,Games and Routines,Mama,Action Word,Mom,7,1,English,English
10/8/14,3,College,3,Male,YeahYeah,Yeah,Games and Routines,Check,Games or Routines,parents and siblings,4,6,English,English
9/24/14,3,College,1,Female,Yellow,Yellow,Descriptive,Check,Other object,no one,5,14,English,English
10/10/14,1,College,1,Female,Yellow,Yellow,Descriptive,Check,Toy,Dada,11,12,English,English
9/23/14,2,Graduate degree,1,Female,Yea,Yes,Games and Routines,Dada,Action Word,no one,13,3,English,English
9/24/14,2,Graduate degree,2,Female,Yes,Yes,Games and Routines,Check,Other object,mom,24,3,English,English
9/27/14,3,Graduate degree,2,Male,Yes,Yes,Games and Routines,Dada,Games or Routines,father,11,7,English,English
9/29/14,2,Some college,2,Male,Yes,Yes,Games and Routines,Mama,Food and Drink,Mother,8,18,English,English
9/29/14,1,Some graduate school,1,Female,Yes,Yes,Games and Routines,Dada,Person,Father,9,2,Hindi,Hindi
10/8/14,2,Some college,2,Female,Yes,Yes,Games and Routines,Dada,Action Word,mother,18,13,English,English
9/23/14,1,Some college,1,Female,Yia-Yia,Yia-Yia,N/A,Check,Person,great grandmother,9,17,English,English
9/30/14,2,High school,2,Male,Yogi,Yogi,Animals,Check,Animal,pet,11,10,Spanish,Spanish
9/26/14,2,Some college,2,Male,Yogi,Yogi,Toys,Mama,Toy,the mother indicating he wanted his toy.,9,10,English,English
10/5/14,1,College,1,Female,Yogo,Yogurt,Food and Drink,Mama,Food and Drink,to mother,6,2,English,English
10/1/14,3,Some college,3,Male,You,You,Pronouns,Check,Person,Mom,7,1,English,English
9/24/14,2,High school,1,Male,YumYum,Yum,Sound Effects,Mama,Food and Drink,me,6,7,English,English
9/26/14,2,Some college,1,Female,YumYums,Yum,Sound Effects,Mama,Food and Drink,The Mother,NA,13,English,English
